GeneSymbol	GeneID	GI
GPR107	57720	gi|211971060
ZNF33B	7582	gi|24307875
RBMY1J	378951	gi|56090529
TMEM169	92691	gi|214831834
CREB3L2	64764	gi|56550067
NUPL1	9818	gi|30102928
CCDC101	112869	gi|19923935
UXS1	80146	gi|359751465
LMBRD2	92255	gi|56790897
TBC1D16	125058	gi|33563376
GPD1L	23171	gi|24307999
ZNF789	285989	gi|61676104
CMA1	1215	gi|4502907
POLR2M	81488	gi|70166832
RPS17	6218	gi|4506693
TTLL13	440307	gi|75677580
HNRNPR	10236	gi|156151394
CCDC132	55610	gi|384229074
SPANXB1	728695	gi|14196344
C16orf59	80178	gi|84626580
SSH2	85464	gi|37674210
MICALL2	79778	gi|33667117
GNG13	51764	gi|7706567
PQLC2	54896	gi|92110025
ZNF19	7567	gi|38045956
MINA	84864	gi|110227621
PPP2R5C	5527	gi|240849353
CMTM3	123920	gi|32130526
FBLN1	2192	gi|34734068
ZNF706	51123	gi|390979662
GAGE12H	729442	gi|148491084
DAZ3	57054	gi|54292110
SLC1A5	6510	gi|223468564
RGS6	9628	gi|325053678
GTF3C5	9328	gi|170763506
MZF1	7593	gi|37622345
GPR115	221393	gi|116517328
PIP4K2B	8396	gi|4505819
PRB1	5542	gi|41349484
IDI1	3422	gi|40018633
C1orf158	93190	gi|259906444
STRADA	92335	gi|51242960
SLC26A11	284129	gi|262206105
EHHADH	1962	gi|261878539
TERF1	7013	gi|189409140
CCNY	219771	gi|190341110
ISG15	9636	gi|4826774
FBXO46	23403	gi|122937335
FAM71E1	112703	gi|76253859
MPPE1	65258	gi|59889564
FAM219A	203259	gi|296531326
NR2F6	2063	gi|20070199
HMGN3	9324	gi|318067959
C9orf89	84270	gi|92087058
SLC10A3	8273	gi|215422370
RASD2	23551	gi|22027486
ATAD3A	55210	gi|283436222
LAS1L	81887	gi|282403493
HTR7	3363	gi|10880131
RARG	5916	gi|344030235
SLC37A1	54020	gi|49619231
ZNF740	283337	gi|51972182
RBMY1E	378950	gi|56090527
CREB3L2	64764	gi|359339005
NUPL1	9818	gi|56788377
IFT140	9742	gi|41281447
TBC1D16	125058	gi|427918111
VPS37B	79720	gi|13375926
SPA17	53340	gi|8394343
CHCHD4	131474	gi|148612859
TMEM74B	55321	gi|8922927
C5orf49	134121	gi|148237105
TAF13	6884	gi|5032155
SAMD9	54809	gi|300863105
RPL22L1	200916	gi|153791384
ZNF329	79673	gi|71037407
PARP14	54625	gi|154813199
ASCC3	10973	gi|76880486
HNRNPR	10236	gi|156151396
RTP3	83597	gi|13899263
CCDC103	388389	gi|385719204
AARSD1	80755	gi|387528025
ECHDC1	55862	gi|157694516
FAM210B	116151	gi|93277094
ZNF16	7564	gi|96303826
PPP2R5C	5527	gi|240849359
ARHGEF16	27237	gi|163792208
GIMAP1-GIMAP5	100527949	gi|313760638
TRIML1	339976	gi|31542779
FBLN1	2192	gi|34734066
TDRD9	122402	gi|166851804
MTFR1	9650	gi|224994160
SCAND1	51282	gi|319655725
NXPH2	11249	gi|52138515
SLC1A5	6510	gi|223468566
MPND	84954	gi|31542699
RGS6	9628	gi|325053680
KIAA1377	57562	gi|115387118
GTF3C5	9328	gi|170763508
PCDHGB7	56099	gi|11128027
CENPN	55839	gi|395132495
CASZ1	54897	gi|119709834
SP100	6672	gi|331999996
STRADA	92335	gi|260166664
GSG1	83445	gi|123317847
EVI2A	2123	gi|51511744
TERF1	7013	gi|189409142
CCNY	219771	gi|32171247
ZNF697	90874	gi|122937333
REM2	161253	gi|124248562
MPPE1	65258	gi|339275987
SMEK2	57223	gi|171916095
MAPK8IP3	23162	gi|94557297
TRMT44	152992	gi|298160987
LRRFIP2	9209	gi|8923224
YAE1D1	57002	gi|21281667
RARG	5916	gi|344030237
FOXF2	2295	gi|4557595
ZNF32	7580	gi|53759141
RBMY1D	378949	gi|56090533
TXNDC11	51061	gi|54633317
ZNF367	195828	gi|24233572
TBC1D16	125058	gi|427918113
BTBD7	55727	gi|58532587
TP53	7157	gi|187830823
CHCHD4	131474	gi|21389469
MIPEP	4285	gi|156105687
CD200R1L	344807	gi|151301013
ALDH3B1	221	gi|71773324
ASCC3	10973	gi|11560150
CCDC103	388389	gi|385719206
TMEM208	29100	gi|118343649
ZMYM6NB	100506144	gi|304434704
SYT10	341359	gi|39752671
PQLC2	54896	gi|92110023
CCDC126	90693	gi|40255029
MIER3	166968	gi|94721313
FBXL13	222235	gi|161333852
EIF4G3	8672	gi|311771714
MINA	84864	gi|387849375
PLCXD3	345557	gi|53828920
FBLN1	2192	gi|34734062
SASH3	54440	gi|9506363
MTFR1	9650	gi|224994164
MPND	84954	gi|229577180
RGS6	9628	gi|325053682
ALDH9A1	223	gi|115387104
PSMD7	5713	gi|25777615
ANKRD33B	651746	gi|256574784
CENPN	55839	gi|395132497
CASZ1	54897	gi|119709822
PRB1	5542	gi|41349486
ALKBH6	84964	gi|38570140
STRADA	92335	gi|260166666
GSG1	83445	gi|123317861
SPG21	51324	gi|189217845
EVI2A	2123	gi|51511749
VEPH1	79674	gi|269847644
GTPBP2	54676	gi|45593140
SLC25A43	203427	gi|282165758
LRRFIP2	9209	gi|5453726
OAT	4942	gi|4557809
C16orf87	388272	gi|47824889
ALDH1B1	219	gi|25777730
GRAMD1C	54762	gi|285403096
RSPH1	89765	gi|18254456
POU2F2	5452	gi|351542193
ZDHHC22	283576	gi|145046234
MCOLN2	255231	gi|54792073
PLEKHA3	65977	gi|54792084
ORAI3	93129	gi|22748651
TBC1D16	125058	gi|427918115
TARS2	80222	gi|20070344
TLL2	7093	gi|6912724
CPXCR1	53336	gi|296179423
PNMA5	114824	gi|296531422
FOXR1	283150	gi|42734393
PTRHD1	391356	gi|61966781
TBC1D26	353149	gi|148235002
TTC29	83894	gi|148612821
SYTL1	84958	gi|300863107
USP47	55031	gi|71774197
CCDC103	388389	gi|385719208
DGKD	8527	gi|25777598
RABGEF1	27342	gi|7657496
CDK15	65061	gi|21040235
ECHDC1	55862	gi|50593027
ANKHD1	54882	gi|46519147
HIATL1	84641	gi|94721311
FBXL13	222235	gi|161333854
EIF4G3	8672	gi|311771716
ATP6V1G3	127124	gi|20357544
DUS3L	56931	gi|239788483
FAM159A	348378	gi|111548662
RBM26	64062	gi|31652264
SCAF1	58506	gi|226509740
DNAJB8	165721	gi|23503241
TTC39A	22996	gi|122937436
RGS6	9628	gi|325053684
FAM105B	90268	gi|115334675
PRSS46	100287362	gi|328447219
DEAF1	10522	gi|38016945
COL4A2	1284	gi|116256354
FOXJ2	55810	gi|8923842
C7orf55	154791	gi|188219595
PRB1	5542	gi|41349482
PRKAR1B	5575	gi|258613977
RBM28	55131	gi|260898763
SPG21	51324	gi|189217847
FITM2	128486	gi|122937337
LMOD3	56203	gi|54607116
HOXD3	3232	gi|19923391
ZNF174	7727	gi|73808088
VRK1	7443	gi|4507903
QDPR	5860	gi|208973246
ELOF1	84337	gi|14150203
PDZD4	57595	gi|46559761
LRRFIP2	9209	gi|197276647
OSBPL11	114885	gi|19923592
OAT	4942	gi|284507298
CCDC36	339834	gi|206597549
C11orf68	83638	gi|208431769
DMRTC1B	728656	gi|145046253
HEMK1	51409	gi|7705409
TCEAL4	79921	gi|65505873
DUSP19	142679	gi|18254478
LENG8	114823	gi|24308382
TARS2	80222	gi|429535836
MAGEA11	4110	gi|65507078
SLC6A14	11254	gi|6005715
SLC1A6	6511	gi|442535523
ZNF510	22869	gi|7662424
C12orf29	91298	gi|61742164
AP5B1	91056	gi|379317153
PIP4K2C	79837	gi|226371739
RNF168	165918	gi|31377566
OPN3	23596	gi|71999131
DDX25	29118	gi|164419732
KIF19	124602	gi|156616271
CCDC103	388389	gi|385719210
DGKD	8527	gi|25777596
ADM5	199800	gi|157415950
CDK15	65061	gi|387598035
ECHDC1	55862	gi|157694520
ANKHD1	54882	gi|46519154
B3GNT5	84002	gi|14042986
CMBL	134147	gi|20270371
BRD9	65980	gi|237649104
ATP6V1G3	127124	gi|18959206
STK17A	9263	gi|109255245
NFATC4	4776	gi|312176393
DTX3	196403	gi|30425428
HARS2	23438	gi|15029520
SHF	90525	gi|111074524
FBXW10	10517	gi|389885061
NBAS	51594	gi|41393547
RGS6	9628	gi|325053686
ADCY2	108	gi|115387102
AGTPBP1	23287	gi|170763513
MED4	29079	gi|7661788
MGST3	4259	gi|4758714
GSG1	83445	gi|123317872
TRIP13	9319	gi|11321607
VWA3B	200403	gi|118918435
TAPBP	6892	gi|27436893
ELMOD1	55531	gi|112181294
ASCC2	84164	gi|20270253
C1orf101	257044	gi|28603838
HOXC8	3224	gi|12056969
ZNF395	55893	gi|8923887
RAB37	326624	gi|54859685
KCNH8	131096	gi|27886667
C6orf203	51250	gi|215599570
DPH2	1802	gi|21536476
RARG	5916	gi|344030240
MCM5	4174	gi|23510448
C11orf68	83638	gi|208431771
GFM2	84340	gi|25306287
FAM178B	51252	gi|289547671
RPS13	6207	gi|4506685
VCX2	51480	gi|49619239
SEC13	6396	gi|210032390
EML5	161436	gi|34485720
C1orf116	79098	gi|145275189
ZCRB1	85437	gi|51243065
DUPD1	338599	gi|51491914
GEMIN7	79760	gi|55953074
DUSP19	142679	gi|214832050
ZMYM5	9205	gi|218083730
OR51E2	81285	gi|13540539
TARS2	80222	gi|429535839
C19orf35	374872	gi|38348368
GATC	283459	gi|50978624
EVPLL	645027	gi|223468634
PPP1R14B	26472	gi|20162550
ZBTB49	166793	gi|223972645
C12orf44	60673	gi|149158714
RANBP10	57610	gi|40538736
MOGS	7841	gi|225903430
PIP4K2C	79837	gi|226371741
KIAA0226L	80183	gi|156151402
LOC100288966	100288966	gi|383209670
SH2D5	400745	gi|157041224
POGZ	23126	gi|46397390
TMEM223	79064	gi|122937442
NAT14	57106	gi|23943862
CDK15	65061	gi|387598037
ECHDC1	55862	gi|157694522
C8orf33	65265	gi|12751497
CCL4	6351	gi|4506845
ANKHD1	54882	gi|46519151
TDRD12	91646	gi|161016765
LHFPL4	375323	gi|38348398
SLC12A6	9990	gi|110224449
BAIAP3	8938	gi|312284081
FBXW10	10517	gi|389885064
ACSS2	55902	gi|8923896
RAB2B	84932	gi|254281345
ZNF652	22834	gi|223941846
COX16	51241	gi|7706011
DMRTA1	63951	gi|170763515
SAFB2	9667	gi|7661936
SLC25A25	114789	gi|56699401
ZNF488	118738	gi|23308499
SOCS6	9306	gi|21450785
TRIP13	9319	gi|261337161
CHMP7	91782	gi|22748641
PPP1R13B	23368	gi|121114287
TAPBP	6892	gi|262527242
ELMOD1	55531	gi|194097484
HOMER2	9455	gi|46249351
C1orf101	257044	gi|195972862
B3GAT3	26229	gi|12408654
ECHDC2	55268	gi|312222759
TATDN3	128387	gi|226061853
INPP5F	22876	gi|7662414
VEGFB	7423	gi|344179103
RNF166	115992	gi|30520320
CLEC4G	339390	gi|349732269
CNGB3	54714	gi|116642889
FAM178B	51252	gi|31745176
UPK1B	7348	gi|49619237
CHAF1A	10036	gi|50513245
C1orf116	79098	gi|145275193
CALHM2	51063	gi|21361521
NAT10	55226	gi|221316741
HADH	3033	gi|296179429
DEPDC1B	55789	gi|223633997
IFT80	57560	gi|46409657
SLC35G2	80723	gi|148235965
TRIM15	89870	gi|149193331
PIP4K2C	79837	gi|226371743
WDR33	55339	gi|55743157
PIGP	51227	gi|24497599
SH2D5	400745	gi|156938287
POGZ	23126	gi|46397394
ZNF324	25799	gi|7657693
MAGOHB	55110	gi|8922331
ANKHD1	54882	gi|308044526
SLC12A6	9990	gi|4826780
NFATC4	4776	gi|312176397
RAB19	401409	gi|239915976
BAIAP3	8938	gi|312284083
HORMAD1	84072	gi|31542507
ACSS2	55902	gi|253970489
CXorf30	645090	gi|167003762
TMCO2	127391	gi|56847610
COX16	51241	gi|323276692
RGS6	9628	gi|325053690
DDX3Y	8653	gi|169881239
FIZ1	84922	gi|170932550
KRBOX1	100506243	gi|328447224
SLC25A25	114789	gi|56699403
TFAM	7019	gi|4507401
GABRA5	2558	gi|259013560
MRPL42	28977	gi|26667171
GSG1	83445	gi|123317881
EVC2	132884	gi|93277096
SSX2IP	117178	gi|261878552
WDSUB1	151525	gi|189571685
ZNF777	27153	gi|118918411
PGA3	643834	gi|119372298
TAPBP	6892	gi|262527244
AIDA	64853	gi|124248539
HOMER2	9455	gi|46249349
N4BP2	55728	gi|31742492
FABP6	2172	gi|195972864
RASL11A	387496	gi|45592963
INPP5F	22876	gi|342307080
PTGS1	5742	gi|406035321
SH3D19	152503	gi|343403790
VEGFB	7423	gi|4507887
RNF166	115992	gi|284795357
GALK1	2584	gi|4503895
PIP5K1A	8394	gi|208431774
ACBD4	79777	gi|209364600
IGFL4	444882	gi|50897296
MPI	4351	gi|4505235
SF3A3	10946	gi|5803167
SLC16A10	117247	gi|18699730
HDHD1	8226	gi|296011028
AP2A1	160	gi|19913414
HADH	3033	gi|296179427
TMEM79	84283	gi|14150098
DEPDC1B	55789	gi|223633999
MED29	55588	gi|52840095
SVOP	55530	gi|24308167
WDR33	55339	gi|55743159
CRAT	1384	gi|383209673
PIGP	51227	gi|24497597
PHLDB3	653583	gi|157266264
POGZ	23126	gi|302699211
CCNB3	85417	gi|16306525
DPYSL3	1809	gi|308818200
BAIAP3	8938	gi|312284085
FBXO22	26263	gi|22547149
CTSE	1510	gi|4503145
HORMAD1	84072	gi|315434267
DHX36	170506	gi|167830436
SLC13A5	284111	gi|29171306
STAM	8027	gi|4507249
RGPD3	653489	gi|221307607
KIAA2018	205717	gi|114431248
LEFTY1	10637	gi|10337603
NPEPL1	79716	gi|325652114
TACC1	6867	gi|170763517
CDKL1	8814	gi|37596297
SCG3	29106	gi|19557645
GSG1	83445	gi|332205957
EVC2	132884	gi|260763994
SSNA1	8636	gi|189571687
TSPY2	64591	gi|118918417
KLHL33	123103	gi|262263388
ASCC2	84164	gi|339275993
GAB3	139716	gi|18079323
KIF20B	9585	gi|46049114
PAPSS1	9061	gi|46094058
FAM219A	203259	gi|296531328
HEXDC	284004	gi|150456449
RHOV	171177	gi|229577148
INPP5F	22876	gi|342307082
C11orf35	256329	gi|283046799
PET100	100131801	gi|283837866
FOPNL	123811	gi|21389391
RNF166	115992	gi|284521571
PIP5K1A	8394	gi|208431776
FAM178B	51252	gi|289547675
EXOSC10	5394	gi|50301240
RFXANK	8625	gi|4506499
AP3S1	1176	gi|4502861
SLC39A9	55334	gi|40254928
FAM8A1	51439	gi|7705268
MED27	9442	gi|28558979
CDK2AP2	10263	gi|5031669
STOML3	161003	gi|21686995
NCOA4	8031	gi|223890278
IFT80	57560	gi|298160998
WDR33	55339	gi|56243590
ZNF714	148206	gi|144953913
ZNF426	79088	gi|13129116
SLC4A8	9498	gi|385719215
POGZ	23126	gi|302699213
CHCHD6	84303	gi|14150134
ATP6V0B	533	gi|4757816
SPAG8	26206	gi|88853066
DNAJC5B	85479	gi|29126218
KRT86	3892	gi|14318422
SLC12A6	9990	gi|110224454
BAIAP3	8938	gi|312284087
FBXO22	26263	gi|13443000
POLN	353497	gi|112420958
CTSE	1510	gi|23110952
ZDHHC7	55625	gi|224493956
SLC13A5	284111	gi|219802232
PFKFB3	5209	gi|4758900
ZNF727	442319	gi|226958478
ANKRD12	23253	gi|323362985
ST7L	54879	gi|21264623
VCY1B	353513	gi|49355828
NPEPL1	79716	gi|325652118
TACC1	6867	gi|170763519
LAMA1	284217	gi|38788416
COL4A4	1286	gi|116256356
PXT1	222659	gi|259013562
SCG3	29106	gi|259089433
METAP1D	254042	gi|40385867
GSG1	83445	gi|332205959
ATG2B	55102	gi|118197272
SPATA31C2	645961	gi|260898770
NLRC3	197358	gi|118918429
SLU7	10569	gi|27477111
KDM4B	23030	gi|45504380
ELP5	23587	gi|44662830
GAB3	139716	gi|126091130
RPA2	6118	gi|4506585
METTL2B	55798	gi|93141204
ZNF71	58491	gi|11034821
THSD1	55901	gi|8923894
RNF38	152006	gi|37577179
PIP5K1A	8394	gi|208431778
TOM1	10043	gi|4885637
RAI2	10742	gi|290660753
CACNA2D2	9254	gi|54112392
SPAG9	9043	gi|354681995
MED27	9442	gi|359751479
CCDC147	159686	gi|56961680
STOML3	161003	gi|221316744
C1orf189	388701	gi|58293781
NCOA4	8031	gi|223890281
SSX7	280658	gi|27659732
ALDH16A1	126133	gi|223972651
DNASE1L3	1776	gi|4826698
RPS7	6201	gi|4506741
RPL35	11224	gi|6005860
IMPDH1	3614	gi|34328930
POGZ	23126	gi|302699215
ETV4	2118	gi|118918421
THAP2	83591	gi|13899259
ATP6V0B	533	gi|86792634
ANKHD1-EIF4EBP3	404734	gi|37620163
ECM2	1842	gi|4557543
SCARF2	91179	gi|24586659
CCL15	6359	gi|14602449
SNTB2	6645	gi|5803177
SLC12A6	9990	gi|110224456
OAF	220323	gi|30425438
ZNF230	7773	gi|71143146
ZNF615	284370	gi|313569856
ZSWIM7	125150	gi|111607461
ZDHHC7	55625	gi|224493964
ZNF735	730291	gi|226958483
ZNF462	58499	gi|114431236
HDHD2	84064	gi|14149777
SPATS1	221409	gi|21450753
HSD17B6	8630	gi|19743808
UAP1L1	91373	gi|187936958
ADCK2	90956	gi|32261307
ELP5	23587	gi|44662832
LRRC14B	389257	gi|122937351
EPB41L3	23136	gi|32490572
TMEM42	131616	gi|21389473
HMGB2	3148	gi|194688135
C4orf3	401152	gi|281332172
LURAP1	541468	gi|61966689
CHST5	23563	gi|21362052
EXD1	161829	gi|34303939
HDGFRP2	84717	gi|48255931
EXOSC10	5394	gi|4505917
NIPAL3	57185	gi|10092687
MED15	51586	gi|21312134
PLSCR4	57088	gi|293336137
SLC39A9	55334	gi|356460995
PPP2R1B	5519	gi|294774572
ERMP1	79956	gi|55749804
MED27	9442	gi|359751481
ZNF700	90592	gi|55742736
MED12L	116931	gi|93277088
SEZ6L	23544	gi|32261332
ALDH16A1	126133	gi|223972653
SULT1C4	27233	gi|28830308
MPP3	4356	gi|21536464
GRM4	2914	gi|378548209
SLC9B1	150159	gi|66793392
CYB561	1534	gi|63054832
1-Mar	64757	gi|224600454
SCAPER	49855	gi|225579092
CCDC86	79080	gi|13129104
IMPDH1	3614	gi|34328928
TMEM179B	374395	gi|40786402
SERAC1	84947	gi|228008407
ECM2	1842	gi|308818204
ITIH5	80760	gi|312434033
CNRIP1	25927	gi|24308071
SCARF2	91179	gi|33598937
SLC12A6	9990	gi|110224458
SIPA1L2	57568	gi|112421013
RABGAP1	23637	gi|164519084
CRAMP1L	57585	gi|223972612
ANKRD12	23253	gi|134948558
ZFY	7544	gi|33239440
ST7L	54879	gi|21264621
ARID4A	5926	gi|115334677
OSTN	344901	gi|38044108
PPP2R5D	5528	gi|5453954
CEP55	55165	gi|187608545
UROC1	131669	gi|21389467
GSG1	83445	gi|332205963
MTIF3	219402	gi|261878564
SHMT2	6472	gi|261862346
TMEM69	51249	gi|118918409
FSCN2	25794	gi|6912626
NRDE2	55051	gi|39932583
TRIT1	54802	gi|31581534
ATP5G2	517	gi|85794840
C11orf87	399947	gi|283046807
LAMTOR3	8649	gi|344179106
SUGP1	57794	gi|33469964
ZNF668	79759	gi|289547682
SPANXA2	728712	gi|22027489
RHBDL1	9028	gi|4506525
MED15	51586	gi|51477700
LCA5L	150082	gi|22749049
RCAN2	10231	gi|116256477
PPP2R1B	5519	gi|294774574
TXNL4B	54957	gi|215272376
SPANXN2	494119	gi|57634514
NRIP2	83714	gi|13899327
UNC93A	54346	gi|29336077
SEZ6L	23544	gi|296179436
NCOA4	8031	gi|223890287
THTPA	79178	gi|187607407
ZCCHC10	54819	gi|8923106
GRM4	2914	gi|378548211
SLC9B1	150159	gi|154937338
CAPN2	824	gi|225703100
IMPDH1	3614	gi|156616279
AMER3	205147	gi|157427667
ETV4	2118	gi|387598045
SFXN5	94097	gi|21389351
CNRIP1	25927	gi|161783807
MRPL39	54148	gi|27886582
TCL1B	9623	gi|4759220
ZNF559-ZNF177	100529215	gi|289547609
SYNJ2BP-COX16	100529257	gi|321400118
EXOSC8	11340	gi|31415882
ZNF428	126299	gi|38788219
ST7L	54879	gi|21264619
ARID4A	5926	gi|115334673
TSNARE1	203062	gi|223972648
ESRP1	54845	gi|56790297
MBTPS2	51360	gi|7706693
NME5	8382	gi|4505413
PPP2R5D	5528	gi|31083280
APOO	79135	gi|13129148
KIAA1033	23325	gi|40018629
TMEM14C	51522	gi|259089438
CCNG2	901	gi|4757936
TMEM129	92305	gi|19923909
UROC1	131669	gi|260306182
ADCK5	203054	gi|41393593
TMCO4	255104	gi|194239659
FSCN2	25794	gi|116295251
RBM3	5935	gi|5803137
FN3KRP	79672	gi|20149680
DPH2	1802	gi|88853059
TEX13B	56156	gi|13775178
CACNG6	59285	gi|22027554
KIF2A	3796	gi|148612849
TOM1	10043	gi|209180450
ZNF668	79759	gi|289547684
ZNF792	126375	gi|145309330
ST3GAL1	6482	gi|27765096
CACNA2D2	9254	gi|54112394
SLC39A9	55334	gi|356461001
PPP2R1B	5519	gi|294774576
MAP3K4	4216	gi|55956902
FAM126B	285172	gi|28376658
HES5	388585	gi|58219048
ZNF700	90592	gi|428982004
UNC93A	54346	gi|221139828
SEZ6L	23544	gi|296179440
ZNF619	285267	gi|223029514
ZDHHC9	51114	gi|56682974
ARRDC2	27106	gi|18373305
CAPG	822	gi|371502125
RAI14	26064	gi|224809474
GRM4	2914	gi|378548213
KCMF1	56888	gi|46852178
KLHDC8B	200942	gi|27734909
ERI3	79033	gi|74136559
ZIK1	284307	gi|77736604
ZNF214	7761	gi|156546992
MIXL1	83881	gi|13994335
TFB1M	51106	gi|156415992
UCK2	7371	gi|18699734
SYNPO2L	79933	gi|50301232
PTPN3	5774	gi|223941876
ZNF850	342892	gi|392050772
DSN1	79980	gi|223972618
SYNJ2BP-COX16	100529257	gi|321400120
ST7L	54879	gi|20270257
ARID4A	5926	gi|115334679
SF3B4	10262	gi|5032069
ESRP1	54845	gi|170763525
FAM217A	222826	gi|328447234
HOXA2	3199	gi|10140847
MRPS33	51650	gi|16950597
TMEM129	92305	gi|187936961
BRI3BP	140707	gi|19923665
SMIM18	100507341	gi|332309152
GHITM	27069	gi|118200356
STXBP3	6814	gi|118600975
SYNPO2	171024	gi|193083183
USP45	85015	gi|122937412
FBXW9	84261	gi|124248558
PCSK7	9159	gi|20336248
APBA3	9546	gi|11342678
RAB37	326624	gi|255683305
CDC20B	166979	gi|281427272
CACNG6	59285	gi|22027557
PSRC1	84722	gi|52630338
URB2	9816	gi|197333811
KIF2A	3796	gi|148612877
TCEANC2	127428	gi|23308505
ZNF613	79898	gi|289547686
R3HCC1	203069	gi|209870067
C14orf178	283579	gi|28212280
POLR2H	5437	gi|14589953
CDR2	1039	gi|55770832
MAP3K4	4216	gi|55956904
ASPH	444	gi|14589866
RCBTB1	55213	gi|57242759
CDK2AP2	10263	gi|428229681
TCP1	6950	gi|57863257
GTF3C6	112495	gi|19923927
CPEB3	22849	gi|50345881
SEZ6L	23544	gi|296179438
CAPRIN1	4076	gi|42558250
CAPG	822	gi|371502127
KCNG1	3755	gi|27436988
RAI14	26064	gi|224809476
ZNF207	7756	gi|4508017
OTUD3	23252	gi|149192871
ABCA7	10347	gi|150417984
RCCD1	91433	gi|63054860
MFSD10	10227	gi|225703104
TATDN1	83940	gi|225903439
NFKBIE	4794	gi|71274109
TMTC1	83857	gi|83415184
SCRN3	79634	gi|38504671
ZNF223	7766	gi|156547039
TMEM128	85013	gi|14249720
RNF8	9025	gi|4504867
FAM71F1	84691	gi|14211935
SPEF2	79925	gi|21389509
CBWD2	150472	gi|33469141
TBRG4	9238	gi|40217812
CACNA1S	779	gi|110349767
RANBP17	64901	gi|12597633
INSRR	3645	gi|31657140
CRAT	1384	gi|21618331
CLEC2L	154790	gi|168229214
PTPN3	5774	gi|223941879
ZNF177	7730	gi|289547611
SYNJ2BP-COX16	100529257	gi|321400122
TMSB4Y	9087	gi|4759244
ZNF227	7770	gi|32698786
KRT28	162605	gi|114431246
CAMK2N1	55450	gi|31324543
ESRP1	54845	gi|170763527
MOCS2	4338	gi|4758732
ZBTB20	26137	gi|257900533
WTAP	9589	gi|23199976
GNG5	2787	gi|4885287
BRS3	680	gi|4502455
SHMT2	6472	gi|261862352
VNN2	8875	gi|334278906
SYNPO2	171024	gi|193083185
CDCA2	157313	gi|44681484
SP2	6668	gi|125625357
LCP1	3936	gi|167614506
LPPR1	54886	gi|46877066
CYB5B	80777	gi|83921614
CHMP5	51510	gi|189409150
NARS2	79731	gi|226491502
TTC14	151613	gi|110611917
UGP2	7360	gi|48255968
TGIF1	7050	gi|28178843
ZNF613	79898	gi|21362003
PPP1R16B	26051	gi|289629249
CASP5	838	gi|209870069
TTC3	7267	gi|49640011
TM4SF5	9032	gi|21265113
ANAPC7	51434	gi|212549736
PAM	5066	gi|21070974
SPAG9	9043	gi|194578921
SLC39A9	55334	gi|356461005
A4GALT	53947	gi|8392830
SLC5A4	6527	gi|14140236
CPEB3	22849	gi|296011035
SEZ6L	23544	gi|296179442
C16orf71	146562	gi|59710085
CAPRIN1	4076	gi|42734503
C1orf192	257177	gi|63029930
ZNF207	7756	gi|73808090
GRM4	2914	gi|378548216
TEKT3	64518	gi|13994250
CAPN2	824	gi|157389005
TMTC1	83857	gi|301336134
KYNU	8942	gi|74101437
PPAPDC1B	84513	gi|156523235
RNF8	9025	gi|34304336
RFPL2	10739	gi|227116303
C1QTNF2	114898	gi|94818738
NUDT4	11163	gi|40317634
DPPA2	151871	gi|239835767
MYO5B	4645	gi|122937345
UNC50	25972	gi|21361476
PRR14	78994	gi|13128980
MRPL53	116540	gi|16596694
DSN1	79980	gi|223890151
FAM135B	51059	gi|114205410
ESRP1	54845	gi|170763529
ING5	84289	gi|18644730
WTAP	9589	gi|395455090
COPB2	9276	gi|4758032
SHARPIN	81858	gi|118918415
LDB2	9079	gi|4504971
YIPF1	54432	gi|10092643
ASB9	140462	gi|72534772
ANXA8L2	244	gi|91807122
TTC14	151613	gi|33457330
SLC35F3	148641	gi|27735127
TRIM16	10626	gi|48255913
ZNF430	80264	gi|289547690
WFDC10B	280664	gi|26006867
CASP5	838	gi|209870071
CCL24	6369	gi|22165427
THEM5	284486	gi|32698978
UTP15	84135	gi|50980309
ANAPC7	51434	gi|212549738
DDX10	1662	gi|13514831
PAM	5066	gi|21070980
AKR7A2	8574	gi|41327764
API5	8539	gi|5729730
TFDP2	7029	gi|296278212
TMEM25	84866	gi|221139838
SEZ6L	23544	gi|296179444
RTDR1	27156	gi|7657530
CCDC28A	25901	gi|27414491
CSTB	1476	gi|4503117
YPEL3	83719	gi|224465222
ZNF207	7756	gi|148612835
GRM4	2914	gi|378548218
TDRD3	81550	gi|225703106
C7orf10	79783	gi|13376042
ABRACL	58527	gi|24308273
CCT6B	10693	gi|58331173
PPAPDC1B	84513	gi|156523237
BRSK1	84446	gi|24308326
PDE4DIP	9659	gi|157311604
SFTA3	253970	gi|157412273
CPZ	8532	gi|62388877
POLR2C	5432	gi|14702171
RFPL2	10739	gi|148728184
MGAT4B	11282	gi|7710152
FEZF1	389549	gi|237681194
PPAN	56342	gi|47174861
SLC43A1	8501	gi|311771737
ITPR2	3709	gi|95147335
TBRG4	9238	gi|40217810
C19orf53	28974	gi|7661742
WRNIP1	56897	gi|18426902
GJA9	81025	gi|31542845
SESN1	27244	gi|7657437
SYNPO2L	79933	gi|166706868
PDE6B	5158	gi|105990537
PTPN3	5774	gi|223941882
DSN1	79980	gi|223890153
SRCIN1	80725	gi|115334682
FRG2C	100288801	gi|185136049
ESRP1	54845	gi|170763533
FBXO25	26260	gi|34878757
C16orf72	29035	gi|38016919
PPP2R5D	5528	gi|394582140
FBXO9	26268	gi|6912546
PYURF	100996939	gi|14249680
NCAPG	64151	gi|21359945
G6PC3	92579	gi|24308434
